gbifID,order,species,individualCount,decimalLatitude,decimalLongitude,year
2179734165,Passeriformes,Thryomanes bewickii,2,34.868916,-119.51986,2018
2179733420,Accipitriformes,Buteo jamaicensis,1,34.868916,-119.51986,2018
2179564042,Passeriformes,Phainopepla nitens,4,34.883465,-119.48297,2018
2179539130,Apodiformes,Aeronautes saxatalis,2,34.883465,-119.48297,2018
2179535059,Passeriformes,Mimus polyglottos,2,34.883465,-119.48297,2018
2179465428,Passeriformes,Haemorhous mexicanus,2,34.819283,-119.45887,2018
2179348100,Passeriformes,Corvus corax,2,34.819283,-119.45887,2018
2179334722,Passeriformes,Toxostoma redivivum,2,34.883465,-119.48297,2018
2179313811,Apodiformes,Aeronautes saxatalis,2,34.883465,-119.48297,2018
2179301912,Galliformes,Callipepla californica,8,34.883465,-119.48297,2018
2179294253,Columbiformes,Zenaida macroura,6,34.883465,-119.48297,2018
2179130026,Passeriformes,Sturnus vulgaris,12,34.847305,-119.47994,2018
2178394935,Passeriformes,Corvus corax,2,34.986214,-119.48169,2018
2178394775,Columbiformes,Zenaida macroura,2,34.986214,-119.48169,2018
2178394576,Strigiformes,Bubo virginianus,1,34.986214,-119.48169,2018
2177968753,Columbiformes,Zenaida macroura,4,34.819283,-119.45887,2018
2177963650,Accipitriformes,Buteo jamaicensis,1,34.819283,-119.45887,2018
2177947467,Accipitriformes,Buteo swainsoni,2,34.819283,-119.45887,2018
2177943369,Columbiformes,Columba livia,3,34.819283,-119.45887,2018
2177942311,Passeriformes,Sayornis nigricans,3,34.819283,-119.45887,2018
2177941778,Passeriformes,Piranga ludoviciana,1,34.819283,-119.45887,2018
2177934445,Passeriformes,Lanius ludovicianus,1,34.819283,-119.45887,2018
2177927204,Piciformes,Dryobates nuttallii,1,34.819283,-119.45887,2018
2177699669,Passeriformes,Corvus corax,1,34.883465,-119.48297,2018
2177696432,Galliformes,Callipepla californica,25,34.986214,-119.48169,2018
2177695625,Passeriformes,Melozone crissalis,1,34.986214,-119.48169,2018
2177609737,Passeriformes,Sayornis nigricans,2,34.819283,-119.45887,2018
2177608162,Columbiformes,Streptopelia decaocto,2,34.819283,-119.45887,2018
2177608063,Apodiformes,Calypte anna,1,34.847305,-119.47994,2018
2177606907,Passeriformes,Vireo gilvus,1,34.847305,-119.47994,2018
2177603945,Passeriformes,Sturnus vulgaris,4,34.847305,-119.47994,2018
2177600696,Passeriformes,Chondestes grammacus,2,34.819283,-119.45887,2018
2177595853,Passeriformes,Haemorhous mexicanus,4,34.819283,-119.45887,2018
2177595837,Passeriformes,Sayornis saya,1,34.847305,-119.47994,2018
2177183827,Passeriformes,Euphagus cyanocephalus,4,34.883465,-119.48297,2018
2177168182,Passeriformes,Melozone crissalis,4,34.883465,-119.48297,2018
2177165778,Accipitriformes,Buteo jamaicensis,2,34.883465,-119.48297,2018
2177160338,Apodiformes,Calypte costae,1,34.847305,-119.47994,2018
2177156888,Accipitriformes,Buteo jamaicensis,1,34.847305,-119.47994,2018
2177154796,Passeriformes,Tyrannus verticalis,2,34.883465,-119.48297,2018
2176856300,Accipitriformes,Buteo jamaicensis,1,34.859634,-119.463974,2018
2176825202,Strigiformes,Tyto alba,5,34.986214,-119.48169,2018
2176817900,Accipitriformes,Buteo jamaicensis,2,34.986214,-119.48169,2018
2176805531,Passeriformes,Psaltriparus minimus,7,34.859634,-119.463974,2018
2176805441,Passeriformes,Artemisiospiza belli,1,34.883465,-119.48297,2018
2176804296,Passeriformes,Euphagus cyanocephalus,1,34.883465,-119.48297,2018
2176801607,Passeriformes,Chondestes grammacus,1,34.859634,-119.463974,2018
2176801424,Passeriformes,Thryomanes bewickii,1,34.871048,-119.5223,2018
2176799530,Passeriformes,Baeolophus inornatus,3,34.859634,-119.463974,2018
2176798866,Passeriformes,Thryomanes bewickii,4,34.859634,-119.463974,2018
2176798622,Galliformes,Callipepla californica,38,34.859634,-119.463974,2018
2176797066,Passeriformes,Eremophila alpestris,1,34.871048,-119.5223,2018
2176796963,Passeriformes,Amphispiza bilineata,1,34.859634,-119.463974,2018
2176795378,Galliformes,Callipepla californica,19,34.859634,-119.463974,2018
2176794477,Passeriformes,Thryomanes bewickii,5,34.859634,-119.463974,2018
2176794277,Passeriformes,Melozone crissalis,6,34.859634,-119.463974,2018
2176794242,Passeriformes,Mimus polyglottos,1,34.859634,-119.463974,2018
2176792878,Accipitriformes,Buteo jamaicensis,1,34.883465,-119.48297,2018
2176792724,Galliformes,Callipepla californica,2,34.883465,-119.48297,2018
2176792191,Passeriformes,Aphelocoma californica,1,34.852776,-119.441925,2018
2176791786,Caprimulgiformes,Chordeiles acutipennis,1,34.859634,-119.463974,2018
2176790927,Accipitriformes,Buteo jamaicensis,4,34.859634,-119.463974,2018
2176790201,Passeriformes,Mimus polyglottos,3,34.883465,-119.48297,2018
2176788843,Passeriformes,Corvus corax,3,34.871048,-119.5223,2018
2176787657,Passeriformes,Melozone crissalis,5,34.859634,-119.463974,2018
2176787637,Passeriformes,Mimus polyglottos,3,34.883465,-119.48297,2018
2176787153,Passeriformes,Toxostoma redivivum,1,34.859634,-119.463974,2018
2176786124,Passeriformes,Spinus lawrencei,1,34.859634,-119.463974,2018
2176785674,Columbiformes,Zenaida macroura,8,34.859634,-119.463974,2018
2176783794,Passeriformes,Lanius ludovicianus,1,34.883465,-119.48297,2018
2176783242,Passeriformes,Haemorhous mexicanus,1,34.852776,-119.441925,2018
2176782093,Galliformes,Callipepla californica,7,34.852776,-119.441925,2018
2176781663,Passeriformes,Artemisiospiza belli,6,34.859634,-119.463974,2018
2176781633,Passeriformes,Haemorhous mexicanus,8,34.871048,-119.5223,2018
2176780869,Passeriformes,Icterus parisorum,1,34.859634,-119.463974,2018
2176780116,Passeriformes,Psaltriparus minimus,1,34.883465,-119.48297,2018
2176777132,Apodiformes,Aeronautes saxatalis,3,34.883465,-119.48297,2018
2176776234,Passeriformes,Mimus polyglottos,1,34.871048,-119.5223,2018
2176677087,Columbiformes,Streptopelia decaocto,1,34.847305,-119.47994,2018
2176648305,Passeriformes,Spinus lawrencei,2,34.847305,-119.47994,2018
2176639663,Passeriformes,Euphagus cyanocephalus,4,34.847305,-119.47994,2018
2176629170,Passeriformes,Melozone crissalis,1,34.847305,-119.47994,2018
2176183094,Passeriformes,Lanius ludovicianus,2,34.986214,-119.48169,2018
2176116148,Falconiformes,Falco sparverius,1,34.986214,-119.48169,2018
2175242296,Passeriformes,Lanius ludovicianus,1,34.986214,-119.48169,2018
2175236601,Passeriformes,Toxostoma redivivum,2,34.883465,-119.48297,2018
2175235767,Passeriformes,Haemorhous mexicanus,26,34.986214,-119.48169,2018
2175232338,Passeriformes,Tyrannus verticalis,3,34.883465,-119.48297,2018
2175223524,Accipitriformes,Buteo jamaicensis,1,34.883465,-119.48297,2018
2175219215,Passeriformes,Sayornis saya,1,34.883465,-119.48297,2018
2175218061,Passeriformes,Icterus parisorum,1,34.883465,-119.48297,2018
2175106858,Passeriformes,Sayornis saya,1,34.819283,-119.45887,2018
2175040145,Passeriformes,Tyrannus verticalis,3,34.883465,-119.48297,2018
2175038653,Accipitriformes,Buteo jamaicensis,1,34.883465,-119.48297,2018
2175027139,Passeriformes,Sayornis saya,1,34.883465,-119.48297,2018
2174966257,Passeriformes,Thryomanes bewickii,4,34.859634,-119.463974,2018
2174941247,Passeriformes,Icterus bullockii,1,34.859634,-119.463974,2018
2174936166,Columbiformes,Zenaida macroura,14,34.859634,-119.463974,2018
2174841425,Passeriformes,Thryomanes bewickii,1,34.883465,-119.48297,2018
2174840662,Strigiformes,Tyto alba,1,34.859634,-119.463974,2018
2174833416,Caprimulgiformes,Chordeiles acutipennis,3,34.829094,-119.470055,2018
2174829693,Passeriformes,Mimus polyglottos,1,34.883465,-119.48297,2018
2174821950,Caprimulgiformes,Chordeiles acutipennis,8,34.883465,-119.48297,2018
2174821300,Passeriformes,Petrochelidon pyrrhonota,1,34.883465,-119.48297,2018
2174818595,Passeriformes,Thryomanes bewickii,1,34.883465,-119.48297,2018
2174817340,Passeriformes,Thryomanes bewickii,1,34.859634,-119.463974,2018
2174815909,Columbiformes,Zenaida macroura,1,34.859634,-119.463974,2018
2174815347,Passeriformes,Sayornis saya,3,34.986214,-119.48169,2018
2174812815,Strigiformes,Bubo virginianus,1,34.986214,-119.48169,2018
2174809315,Passeriformes,Corvus corax,3,34.986214,-119.48169,2018
2174802834,Passeriformes,Amphispiza bilineata,1,34.859634,-119.463974,2018
2174296514,Passeriformes,Melozone crissalis,1,34.986214,-119.48169,2018
2174294900,Passeriformes,Lanius ludovicianus,1,34.986214,-119.48169,2018
2174274398,Caprimulgiformes,Chordeiles acutipennis,3,34.819283,-119.45887,2018
2173839310,Passeriformes,Chondestes grammacus,3,34.985565,-119.48184,2018
2173830813,Passeriformes,Sturnella neglecta,6,34.985565,-119.48184,2018
2173816745,Passeriformes,Leiothlypis celata,1,34.985565,-119.48184,2018
2173813856,Passeriformes,Tyrannus verticalis,6,34.985565,-119.48184,2018
2173746148,Passeriformes,Vireo gilvus,1,34.847305,-119.47994,2018
2173741840,Passeriformes,Sayornis nigricans,2,34.847305,-119.47994,2018
2173739560,Passeriformes,Passer domesticus,4,34.847305,-119.47994,2018
2173738459,Passeriformes,Corvus corax,6,34.847305,-119.47994,2018
2173617266,Passeriformes,Myiarchus cinerascens,4,34.859634,-119.463974,2018
2173574619,Passeriformes,Psaltriparus minimus,6,34.859634,-119.463974,2018
2173570700,Passeriformes,Polioptila caerulea,1,34.859634,-119.463974,2018
2173051347,Passeriformes,Lanius ludovicianus,1,34.883465,-119.48297,2018
2173050999,Passeriformes,Artemisiospiza belli,2,34.883465,-119.48297,2018
2173044138,Passeriformes,Corvus corax,4,34.883465,-119.48297,2018
2173041565,Passeriformes,Molothrus ater,1,34.883465,-119.48297,2018
2173040666,Passeriformes,Chondestes grammacus,1,34.847305,-119.47994,2018
2173037427,Passeriformes,Turdus migratorius,2,34.847305,-119.47994,2018
2173037271,Passeriformes,Myiarchus cinerascens,2,34.847305,-119.47994,2018
2173036305,Passeriformes,Sturnus vulgaris,2,34.883465,-119.48297,2018
2173035375,Passeriformes,Petrochelidon pyrrhonota,1,34.847305,-119.47994,2018
2173029853,Passeriformes,Pipilo maculatus,1,34.883465,-119.48297,2018
2173029643,Passeriformes,Phainopepla nitens,1,34.883465,-119.48297,2018
2173029265,Columbiformes,Zenaida macroura,2,34.883465,-119.48297,2018
2172943426,Passeriformes,Corvus corax,3,34.868916,-119.51986,2018
2172933423,Passeriformes,Haemorhous mexicanus,8,34.868916,-119.51986,2018
2172817514,Caprimulgiformes,Phalaenoptilus nuttallii,1,34.859634,-119.463974,2018
2172809483,Columbiformes,Zenaida macroura,2,34.871048,-119.5223,2018
2172808469,Galliformes,Oreortyx pictus,3,34.852776,-119.441925,2018
2172807299,Falconiformes,Falco sparverius,1,34.852776,-119.441925,2018
2172804183,Passeriformes,Pipilo maculatus,1,34.852776,-119.441925,2018
2172802513,Passeriformes,Amphispiza bilineata,1,34.859634,-119.463974,2018
2172800507,Passeriformes,Myiarchus cinerascens,1,34.852776,-119.441925,2018
2172800400,Apodiformes,Calypte costae,1,34.859634,-119.463974,2018
2172799667,Passeriformes,Icterus bullockii,1,34.883465,-119.48297,2018
2172797298,Passeriformes,Petrochelidon pyrrhonota,25,34.883465,-119.48297,2018
2172796872,Passeriformes,Spinus lawrencei,4,34.859634,-119.463974,2018
2172794248,Passeriformes,Aphelocoma californica,2,34.859634,-119.463974,2018
2172792826,Passeriformes,Mimus polyglottos,1,34.859634,-119.463974,2018
2172792368,Passeriformes,Haemorhous mexicanus,10,34.883465,-119.48297,2018
2172790661,Passeriformes,Myiarchus cinerascens,2,34.883465,-119.48297,2018
2172790434,Passeriformes,Pipilo maculatus,3,34.859634,-119.463974,2018
2172790407,Passeriformes,Corvus corax,5,34.883465,-119.48297,2018
2172787634,Passeriformes,Icterus bullockii,1,34.859634,-119.463974,2018
2172787496,Strigiformes,Tyto alba,1,34.883465,-119.48297,2018
2172787170,Passeriformes,Corvus corax,4,34.883465,-119.48297,2018
2172786402,Passeriformes,Sturnus vulgaris,1,34.883465,-119.48297,2018
2172785708,Passeriformes,Myiarchus cinerascens,1,34.883465,-119.48297,2018
2172785410,Passeriformes,Tyrannus verticalis,6,34.883465,-119.48297,2018
2172784286,Accipitriformes,Buteo jamaicensis,1,34.871048,-119.5223,2018
2172779683,Columbiformes,Streptopelia decaocto,2,34.883465,-119.48297,2018
2172518561,Passeriformes,Lanius ludovicianus,1,35.04405,-119.89433,2018
2172273733,Passeriformes,Passer domesticus,4,34.847305,-119.47994,2018
2172198970,Galliformes,Callipepla californica,2,34.986214,-119.48169,2018
2172198755,Galliformes,Callipepla californica,8,34.986214,-119.48169,2018
2171305122,Passeriformes,Eremophila alpestris,15,34.966717,-119.44986,2016
2171304741,Passeriformes,Sturnella neglecta,1,34.966717,-119.44986,2016
2171227001,Columbiformes,Zenaida macroura,2,34.986214,-119.48169,2018
2171208704,Passeriformes,Tyrannus verticalis,2,34.986214,-119.48169,2018
2171206812,Strigiformes,Tyto alba,2,34.986214,-119.48169,2018
2170884358,Passeriformes,Stelgidopteryx serripennis,2,34.859634,-119.463974,2018
2170880065,Passeriformes,Amphispiza bilineata,4,34.859634,-119.463974,2018
2170879699,Passeriformes,Myiarchus cinerascens,5,34.859634,-119.463974,2018
2170876222,Passeriformes,Salpinctes obsoletus,1,34.859634,-119.463974,2018
2170874379,Passeriformes,Mimus polyglottos,1,34.859634,-119.463974,2018
2170872215,Passeriformes,Chondestes grammacus,3,34.859634,-119.463974,2018
2170869796,Passeriformes,Psaltriparus minimus,7,34.859634,-119.463974,2018
2170777897,Passeriformes,Lanius ludovicianus,1,34.986214,-119.48169,2018
2170773114,Caprimulgiformes,Phalaenoptilus nuttallii,1,34.859634,-119.463974,2018
2170769496,Passeriformes,Haemorhous mexicanus,2,34.883465,-119.48297,2018
2170767606,Passeriformes,Mimus polyglottos,1,34.829094,-119.470055,2018
2170764810,Strigiformes,Bubo virginianus,1,34.859634,-119.463974,2018
2170760447,Passeriformes,Chondestes grammacus,1,34.859634,-119.463974,2018
2170756610,Passeriformes,Sturnella neglecta,3,34.986214,-119.48169,2018
2170754397,Strigiformes,Bubo virginianus,1,34.859634,-119.463974,2018
2170754390,Passeriformes,Tyrannus verticalis,1,34.883465,-119.48297,2018
2170754056,Passeriformes,Toxostoma redivivum,1,34.883465,-119.48297,2018
2170752360,Columbiformes,Zenaida macroura,2,34.883465,-119.48297,2018
2170751802,Passeriformes,Passer domesticus,1,34.986214,-119.48169,2018
2170750589,Galliformes,Callipepla californica,1,34.859634,-119.463974,2018
2170749689,Passeriformes,Chondestes grammacus,1,34.859634,-119.463974,2018
2170748585,Passeriformes,Haemorhous mexicanus,2,34.883465,-119.48297,2018
2170747855,Passeriformes,Toxostoma redivivum,1,34.883465,-119.48297,2018
2170747516,Passeriformes,Tyrannus verticalis,1,34.883465,-119.48297,2018
2170746876,Columbiformes,Zenaida macroura,2,34.883465,-119.48297,2018
2170740097,Passeriformes,Artemisiospiza belli,1,34.859634,-119.463974,2018
2170739299,Apodiformes,Calypte costae,1,34.859634,-119.463974,2018
2170738045,Columbiformes,Zenaida macroura,1,34.986214,-119.48169,2018
2170585219,Passeriformes,Tyrannus verticalis,3,34.883465,-119.48297,2018
2170578877,Passeriformes,Mimus polyglottos,1,34.883465,-119.48297,2018
2170558490,Caprimulgiformes,Chordeiles acutipennis,1,34.883465,-119.48297,2018
2169838897,Passeriformes,Aphelocoma californica,4,34.847305,-119.47994,2018
2169824501,Passeriformes,Sturnus vulgaris,12,34.847305,-119.47994,2018
2169823387,Columbiformes,Streptopelia decaocto,4,34.847305,-119.47994,2018
2169810751,Passeriformes,Setophaga petechia,5,34.847305,-119.47994,2018
2169624345,Passeriformes,Sayornis nigricans,1,34.847305,-119.47994,2018
2169622869,Passeriformes,Spinus lawrencei,3,34.847305,-119.47994,2018
2169619485,Passeriformes,Passer domesticus,4,34.847305,-119.47994,2018
2169600794,Passeriformes,Corvus corax,3,34.847305,-119.47994,2018
2169552477,Passeriformes,Haemorhous mexicanus,7,34.985565,-119.48184,2018
2169546668,Passeriformes,Melozone crissalis,4,34.985565,-119.48184,2018
2169545933,Caprimulgiformes,Chordeiles acutipennis,6,34.883465,-119.48297,2018
2169535347,Passeriformes,Lanius ludovicianus,2,34.985565,-119.48184,2018
2169439677,Passeriformes,Spinus lawrencei,4,34.847305,-119.47994,2018
2169435657,Passeriformes,Aphelocoma californica,2,34.847305,-119.47994,2018
2169435333,Passeriformes,Myiarchus cinerascens,1,34.847305,-119.47994,2018
2169422669,Passeriformes,Euphagus cyanocephalus,2,34.847305,-119.47994,2018
2169419467,Passeriformes,Sturnus vulgaris,2,34.847305,-119.47994,2018
2169412675,Passeriformes,Baeolophus inornatus,1,34.847305,-119.47994,2018
2169272969,Passeriformes,Toxostoma redivivum,1,34.859634,-119.463974,2018
2169269551,Passeriformes,Pipilo maculatus,6,34.859634,-119.463974,2018
2169268339,Passeriformes,Icterus parisorum,2,34.859634,-119.463974,2018
2169266875,Passeriformes,Haemorhous mexicanus,3,34.859634,-119.463974,2018
2169266437,Passeriformes,Amphispiza bilineata,4,34.859634,-119.463974,2018
2169263253,Passeriformes,Salpinctes obsoletus,1,34.859634,-119.463974,2018
2169263146,Passeriformes,Artemisiospiza belli,6,34.859634,-119.463974,2018
2169260082,Columbiformes,Zenaida macroura,1,34.859634,-119.463974,2018
2169257355,Passeriformes,Corvus corax,2,34.859634,-119.463974,2018
2169047047,Passeriformes,Setophaga caerulescens,1,34.98609,-119.4817,2012
2168641535,Passeriformes,Salpinctes obsoletus,2,34.868916,-119.51986,2018
2168640507,Passeriformes,Melozone crissalis,1,34.868916,-119.51986,2018
2168050222,Passeriformes,Euphagus cyanocephalus,4,34.847305,-119.47994,2018
2168045415,Passeriformes,Molothrus ater,1,34.847305,-119.47994,2018
2168043854,Passeriformes,Phainopepla nitens,1,34.847305,-119.47994,2018
2168036520,Passeriformes,Spinus lawrencei,4,34.847305,-119.47994,2018
2168030959,Charadriiformes,Charadrius vociferus,1,34.847305,-119.47994,2018
2168030532,Passeriformes,Haemorhous mexicanus,2,34.847305,-119.47994,2018
2168026182,Passeriformes,Corvus corax,6,34.847305,-119.47994,2018
2168022728,Passeriformes,Sayornis nigricans,2,34.847305,-119.47994,2018
2166976641,Passeriformes,Mimus polyglottos,1,34.883465,-119.48297,2018
2166971191,Passeriformes,Artemisiospiza belli,3,34.883465,-119.48297,2018
2166852625,Passeriformes,Artemisiospiza belli,3,34.883465,-119.48297,2018
2166848020,Passeriformes,Mimus polyglottos,1,34.883465,-119.48297,2018
2165952768,Apodiformes,Aeronautes saxatalis,1,34.986214,-119.48169,2018
2165948142,Apodiformes,Calypte anna,1,34.986214,-119.48169,2018
2165941509,Strigiformes,Bubo virginianus,1,34.986214,-119.48169,2018
2165741995,Columbiformes,Zenaida macroura,1,34.847305,-119.47994,2018
2165741185,Passeriformes,Tachycineta thalassina,1,34.847305,-119.47994,2018
2165738638,Passeriformes,Corvus corax,2,34.847305,-119.47994,2018
2165215164,Strigiformes,Tyto alba,1,34.868702,-119.515656,2018
2165215002,Passeriformes,Euphagus cyanocephalus,5,34.868702,-119.515656,2018
2165214834,Passeriformes,Spinus lawrencei,5,34.868702,-119.515656,2018
2165214816,Passeriformes,Corvus corax,5,34.868702,-119.515656,2018
2165214617,Passeriformes,Chondestes grammacus,1,34.868702,-119.515656,2018
2165214551,Passeriformes,Icterus bullockii,1,34.868702,-119.515656,2018
2164357741,Galliformes,Callipepla californica,8,34.883465,-119.48297,2018
2164271998,Passeriformes,Corvus corax,10,34.883465,-119.48297,2018
2164270205,Passeriformes,Lanius ludovicianus,1,34.883465,-119.48297,2018
2164214386,Passeriformes,Tyrannus verticalis,1,34.883465,-119.48297,2018
2164208355,Passeriformes,Haemorhous mexicanus,2,34.819283,-119.45887,2018
2164198515,Passeriformes,Toxostoma redivivum,1,34.819283,-119.45887,2018
2164197379,Galliformes,Callipepla californica,7,34.819283,-119.45887,2018
2164110855,Passeriformes,Haemorhous mexicanus,2,34.819283,-119.45887,2018
2164110027,Galliformes,Callipepla californica,7,34.819283,-119.45887,2018
2164108231,Passeriformes,Icterus bullockii,1,34.819283,-119.45887,2018
2164104153,Columbiformes,Zenaida macroura,1,34.819283,-119.45887,2018
2164103495,Passeriformes,Toxostoma redivivum,1,34.819283,-119.45887,2018
2164076626,Passeriformes,Haemorhous mexicanus,14,34.883465,-119.48297,2018
2164068462,Passeriformes,Petrochelidon pyrrhonota,20,34.883465,-119.48297,2018
2164047240,Passeriformes,Corvus corax,10,34.883465,-119.48297,2018
2163743348,Passeriformes,Toxostoma redivivum,2,34.883465,-119.48297,2018
2163270957,Galliformes,Callipepla californica,2,34.986214,-119.48169,2018
2163270913,Strigiformes,Tyto alba,2,34.986214,-119.48169,2018
2163270786,Passeriformes,Tyrannus verticalis,3,34.986214,-119.48169,2018
2163270757,Passeriformes,Haemorhous mexicanus,52,34.986214,-119.48169,2018
2163110671,Passeriformes,Sturnus vulgaris,12,34.847305,-119.47994,2018
2163098671,Columbiformes,Zenaida macroura,4,34.847305,-119.47994,2018
2163096678,Passeriformes,Haemorhous mexicanus,2,34.847305,-119.47994,2018
2163092865,Passeriformes,Melozone crissalis,2,34.847305,-119.47994,2018
2162882346,Passeriformes,Spinus psaltria,2,34.847305,-119.47994,2018
2162845625,Passeriformes,Spinus lawrencei,4,34.847305,-119.47994,2018
2162841092,Passeriformes,Sayornis nigricans,2,34.847305,-119.47994,2018
2162840335,Passeriformes,Haemorhous mexicanus,6,34.847305,-119.47994,2018
2162838580,Passeriformes,Junco hyemalis,2,34.847305,-119.47994,2018
2162834340,Passeriformes,Leiothlypis celata,1,34.847305,-119.47994,2018
2162829747,Columbiformes,Zenaida macroura,4,34.847305,-119.47994,2018
2162810817,Passeriformes,Agelaius phoeniceus,4,34.847305,-119.47994,2018
2162600881,Passeriformes,Cardellina pusilla,2,34.847305,-119.47994,2018
2162599031,Passeriformes,Piranga ludoviciana,1,34.847305,-119.47994,2018
2162418601,Columbiformes,Zenaida macroura,2,34.847305,-119.47994,2018
2162410776,Passeriformes,Sturnella neglecta,1,34.847305,-119.47994,2018
2162410226,Passeriformes,Sturnus vulgaris,4,34.847305,-119.47994,2018
2162334220,Passeriformes,Empidonax traillii,2,34.847305,-119.47994,2018
2162329710,Passeriformes,Tachycineta thalassina,2,34.883465,-119.48297,2018
2162320451,Galliformes,Callipepla californica,10,34.883465,-119.48297,2018
2162318735,Passeriformes,Euphagus cyanocephalus,4,34.847305,-119.47994,2018
2162317387,Passeriformes,Aphelocoma californica,6,34.883465,-119.48297,2018
2162313997,Passeriformes,Sayornis nigricans,2,34.847305,-119.47994,2018
2162311074,Passeriformes,Sturnella neglecta,1,34.883465,-119.48297,2018
2162307373,Passeriformes,Corvus corax,12,34.847305,-119.47994,2018
2162303299,Passeriformes,Spinus lawrencei,2,34.847305,-119.47994,2018
2161987505,Falconiformes,Falco sparverius,1,34.859634,-119.463974,2018
2161985796,Passeriformes,Lanius ludovicianus,1,34.859634,-119.463974,2018
2161979239,Passeriformes,Haemorhous mexicanus,27,34.859634,-119.463974,2018
2161976609,Galliformes,Callipepla californica,12,34.859634,-119.463974,2018
2161973432,Passeriformes,Melozone crissalis,3,34.859634,-119.463974,2018
2161973320,Passeriformes,Corvus corax,7,34.859634,-119.463974,2018
2161973161,Passeriformes,Petrochelidon pyrrhonota,15,34.871048,-119.5223,2018
2161970660,Passeriformes,Melozone crissalis,1,34.883465,-119.48297,2018
2161968154,Passeriformes,Lanius ludovicianus,2,34.883465,-119.48297,2018
2161968097,Passeriformes,Pipilo maculatus,13,34.859634,-119.463974,2018
2161967020,Passeriformes,Tachycineta thalassina,1,34.859634,-119.463974,2018
2161966771,Passeriformes,Thryomanes bewickii,2,34.859634,-119.463974,2018
2161963197,Passeriformes,Psaltriparus minimus,26,34.859634,-119.463974,2018
2161959947,Strigiformes,Tyto alba,1,34.883465,-119.48297,2018
2161959452,Passeriformes,Aphelocoma californica,2,34.883465,-119.48297,2018
2161955116,Passeriformes,Tyrannus verticalis,1,34.883465,-119.48297,2018
2161955112,Passeriformes,Icterus bullockii,1,34.883465,-119.48297,2018
2161954863,Passeriformes,Baeolophus inornatus,3,34.859634,-119.463974,2018
2161954370,Passeriformes,Lanius ludovicianus,3,34.871048,-119.5223,2018
2161953390,Falconiformes,Falco sparverius,1,34.859634,-119.463974,2018
2161952439,Passeriformes,Chondestes grammacus,1,34.883465,-119.48297,2018
2161952425,Passeriformes,Phainopepla nitens,1,34.883465,-119.48297,2018
2161952411,Passeriformes,Thryomanes bewickii,1,34.883465,-119.48297,2018
2161949411,Passeriformes,Petrochelidon pyrrhonota,20,34.883465,-119.48297,2018
2161948712,Passeriformes,Chondestes grammacus,10,34.871048,-119.5223,2018
2161946557,Apodiformes,Aeronautes saxatalis,3,34.871048,-119.5223,2018
2161945226,Passeriformes,Euphagus cyanocephalus,2,34.871048,-119.5223,2018
2161945042,Galliformes,Callipepla californica,22,34.871048,-119.5223,2018
2161939809,Columbiformes,Zenaida macroura,2,34.883465,-119.48297,2018
2161190142,Passeriformes,Haemorhous mexicanus,2,34.986214,-119.48169,2018
2161190140,Strigiformes,Tyto alba,3,34.986214,-119.48169,2018
2161190139,Passeriformes,Sayornis saya,5,34.986214,-119.48169,2018
2161190136,Passeriformes,Tyrannus verticalis,2,34.986214,-119.48169,2018
2161190122,Strigiformes,Bubo virginianus,3,34.986214,-119.48169,2018
2161190108,Passeriformes,Corvus corax,7,34.986214,-119.48169,2018
2160162693,Passeriformes,Sturnella neglecta,3,34.986214,-119.48169,2018
2160153553,Strigiformes,Bubo virginianus,2,34.986214,-119.48169,2018
2160147496,Passeriformes,Sayornis saya,2,34.986214,-119.48169,2018
2160147483,Passeriformes,Melospiza melodia,2,34.986214,-119.48169,2018
2160126512,Passeriformes,Sturnus vulgaris,6,34.883465,-119.48297,2018
2160125920,Galliformes,Callipepla californica,5,34.883465,-119.48297,2018
2160120599,Passeriformes,Artemisiospiza belli,1,34.883465,-119.48297,2018
2159799394,Caprimulgiformes,Phalaenoptilus nuttallii,1,34.859634,-119.463974,2018
2159797680,Piciformes,Colaptes auratus,1,34.859634,-119.463974,2018
2159796760,Passeriformes,Aphelocoma californica,2,34.859634,-119.463974,2018
2159793925,Accipitriformes,Buteo jamaicensis,1,34.859634,-119.463974,2018
2159793379,Passeriformes,Corvus corax,3,34.859634,-119.463974,2018
2159792256,Passeriformes,Sayornis saya,3,34.859634,-119.463974,2018
2159791696,Passeriformes,Haemorhous mexicanus,10,34.859634,-119.463974,2018
2159791141,Passeriformes,Icterus parisorum,3,34.859634,-119.463974,2018
2159790558,Passeriformes,Artemisiospiza belli,9,34.859634,-119.463974,2018
2159787959,Caprimulgiformes,Chordeiles acutipennis,1,34.859634,-119.463974,2018
2159786966,Passeriformes,Pipilo maculatus,10,34.859634,-119.463974,2018
2159784469,Passeriformes,Melozone crissalis,7,34.859634,-119.463974,2018
2159781561,Passeriformes,Tachycineta thalassina,3,34.859634,-119.463974,2018
2159778521,Passeriformes,Polioptila caerulea,1,34.859634,-119.463974,2018
2159574366,Passeriformes,Mimus polyglottos,1,34.883465,-119.48297,2018
2159546373,Passeriformes,Haemorhous mexicanus,2,34.859634,-119.463974,2018
2159541992,Strigiformes,Tyto alba,1,34.986214,-119.48169,2018
2159539349,Passeriformes,Haemorhous mexicanus,45,34.986214,-119.48169,2018
2159539242,Passeriformes,Tyrannus verticalis,3,34.986214,-119.48169,2018
2159446800,Passeriformes,Molothrus ater,2,34.847305,-119.47994,2018
